,reviewId,topic,sent_pol,sent_sub,rating,review_len,sentence_len
0,40e56de6-c266-446a-89a6-5191a72324e8,N,0.016666666666666663,0.16666666666666666,4.0,154,150
1,7bbae22c-e255-478e-aa79-078104b23046,fee,0.0,0.0,1.0,485,244
2,7bbae22c-e255-478e-aa79-078104b23046,service,-0.025,0.125,1.0,485,102
3,7bbae22c-e255-478e-aa79-078104b23046,trust,0.7,0.6000000000000001,1.0,485,135
4,c592afe5-b785-49f7-a760-c663f516d303,N,0.0,0.0,1.0,109,97
5,4d1e73a6-5209-4e16-bfd2-008da201c5c5,N,0.2,0.25,1.0,78,76
6,d1dd5332-fc37-40bd-a499-d23af117acf7,transaction,0.0,0.0,3.0,66,66
7,273ef3ba-4b5a-4ee8-81f3-08fc7adeda89,N,0.0,0.0,1.0,350,235
8,273ef3ba-4b5a-4ee8-81f3-08fc7adeda89,service,-0.75,0.6,1.0,350,41
9,273ef3ba-4b5a-4ee8-81f3-08fc7adeda89,trust,0.1,0.0,1.0,350,48
10,9e8114f4-7b1c-480e-b06a-62c613ca6be6,N,0.0,0.041666666666666664,1.0,287,214
11,9e8114f4-7b1c-480e-b06a-62c613ca6be6,fee,0.43,0.5700000000000001,1.0,287,69
12,8bd52842-28da-43dd-8386-382ae169521e,N,0.0,0.125,1.0,348,298
13,8bd52842-28da-43dd-8386-382ae169521e,app,0.0,0.0,1.0,348,46
14,d0538b1f-f9dc-4c5d-adaf-55a76f140870,fee,-0.1,0.0,1.0,293,138
15,d0538b1f-f9dc-4c5d-adaf-55a76f140870,service,0.21428571428571427,0.5,1.0,293,91
16,d0538b1f-f9dc-4c5d-adaf-55a76f140870,trust,0.0,0.0,1.0,293,26
17,61ee021b-4de0-47c8-9718-2bf5a062574c,transaction,0.0,0.0,1.0,58,57
18,1d28bb1c-28c8-4141-9edd-3c3c972d1274,N,0.08354978354978355,0.32373737373737377,1.0,278,259
19,5c37d628-d820-48cb-9bab-eca3cc93f6b8,verification,-0.049999999999999996,0.24166666666666664,2.0,146,146
20,11e8bce5-a856-4dad-8e95-73ed75e45a37,N,0.0,0.3,1.0,90,90
21,075af548-587b-4d43-9369-0606ae52a37c,fee,-0.5,0.9,2.0,185,185
22,330a9c08-4de2-4f72-af25-3de0cd918446,N,0.0,0.25,1.0,112,111
23,de5b529b-a375-475f-a578-c384cfd439d1,N,0.09999999999999998,0.4666666666666666,3.0,294,218
24,de5b529b-a375-475f-a578-c384cfd439d1,app,0.0,0.24107142857142858,3.0,294,72
25,1f5fd0ce-1268-4cf1-85b4-a4c52f320435,N,0.05282407407407407,0.22148148148148147,1.0,489,284
26,1f5fd0ce-1268-4cf1-85b4-a4c52f320435,fee,0.0,0.15,1.0,489,199
27,bba50eca-5e1c-42fc-bc1a-854178a6fe77,N,0.08333333333333333,0.3333333333333333,3.0,496,48
28,bba50eca-5e1c-42fc-bc1a-854178a6fe77,fee,0.07287414965986394,0.4588435374149659,3.0,496,149
29,bba50eca-5e1c-42fc-bc1a-854178a6fe77,service,0.10982142857142857,0.15014880952380952,3.0,496,276
30,a38d9306-03dc-4997-a03c-ec7775e7cfe8,transaction,-0.5,0.7,1.0,247,247
31,3bbe2937-31a4-4789-aaa7-f6bef7b2c29c,service,0.0,0.0,1.0,71,70
32,fd1f00be-9dfc-4e6c-8ae0-73012e38a7d4,N,-0.027037037037037026,0.31925925925925924,1.0,227,202
33,4cf4612e-dfaa-41b6-9be2-5ec4b2c2183d,N,-0.07500000000000001,0.175,1.0,495,402
34,4cf4612e-dfaa-41b6-9be2-5ec4b2c2183d,service,0.2,0.9,1.0,495,56
35,9b736649-0ea8-401f-a2d5-23f506dfd9d2,N,0.0,0.0,1.0,117,37
36,9b736649-0ea8-401f-a2d5-23f506dfd9d2,fee,0.0,0.0,1.0,117,78
37,56be46c7-7b75-4284-a860-b90f6401f571,N,0.24545454545454545,0.5265151515151515,1.0,195,119
38,56be46c7-7b75-4284-a860-b90f6401f571,app,-1.0,1.0,1.0,195,75
39,b002b19f-3d33-4389-a1b3-780289d89635,N,0.20833333333333334,0.25,1.0,318,224
40,b002b19f-3d33-4389-a1b3-780289d89635,trust,-0.30000000000000004,0.2,1.0,318,68
41,779cea87-86d1-4fdc-af53-f105349d4ff4,fee,-0.29523809523809524,0.557142857142857,3.0,162,162
42,f58c5afc-5498-4095-939e-5b357c70ce68,N,-0.04375,0.1875,1.0,424,208
43,f58c5afc-5498-4095-939e-5b357c70ce68,fee,0.013888888888888895,0.6166666666666667,1.0,424,106
44,f988e8d2-8be0-45e7-9436-bc05db729a76,N,0.2,0.6,1.0,84,84
45,e10da6c0-9f71-4bad-b42b-e6b39959a4fc,N,-0.010666666666666663,0.5326666666666667,1.0,282,179
46,e10da6c0-9f71-4bad-b42b-e6b39959a4fc,transaction,-0.125,0.375,1.0,282,85
47,7e997cf6-722e-48ae-ad83-797cdb79dbbb,app,0.30833333333333335,0.7333333333333334,4.0,79,79
48,272105d9-f542-49b0-a633-b5246803e54f,N,-0.0625,0.1875,1.0,212,211
49,b715eff6-32da-4cb0-99f2-5025b0b7ad67,N,0.0,0.0,2.0,155,23
50,b715eff6-32da-4cb0-99f2-5025b0b7ad67,app,0.15,0.35,2.0,155,130
51,b9b1afdc-3901-492c-8cfa-4bd677b7cabf,N,0.0,0.0,1.0,494,62
52,b9b1afdc-3901-492c-8cfa-4bd677b7cabf,trust,0.16354166666666667,0.3989583333333333,1.0,494,242
53,b9b1afdc-3901-492c-8cfa-4bd677b7cabf,app,0.10714285714285714,0.39285714285714285,1.0,494,186
54,6a386383-f831-419e-9b42-79f74b6b6d54,N,-0.33333333333333326,0.6222222222222222,1.0,55,55
55,5b5c2172-921b-4b33-99a5-303941703c57,N,-0.1875,0.3333333333333333,1.0,341,55
56,5b5c2172-921b-4b33-99a5-303941703c57,fee,0.0,0.0,1.0,341,135
57,5b5c2172-921b-4b33-99a5-303941703c57,service,0.22727272727272727,0.5454545454545454,1.0,341,148
58,e70c7158-f52e-438b-be73-ce6b8fdfb28b,N,0.052777777777777785,0.37222222222222223,5.0,492,255
59,e70c7158-f52e-438b-be73-ce6b8fdfb28b,fee,0.5,0.65,5.0,492,112
60,e70c7158-f52e-438b-be73-ce6b8fdfb28b,app,0.4222222222222222,0.688888888888889,5.0,492,104
61,f6222212-de33-4456-a293-c19a56bbbc30,app,-0.10833333333333334,0.4416666666666667,1.0,235,235
62,77277a7a-9f02-4aa9-b9ac-158a6c4dadf8,N,0.181640625,0.7628472222222222,1.0,282,281
63,bd28388a-65da-4fd5-87fa-fc00a3b379d6,N,0.35,0.48333333333333334,1.0,495,117
64,bd28388a-65da-4fd5-87fa-fc00a3b379d6,fee,0.14583333333333334,0.2916666666666667,1.0,495,186
65,bd28388a-65da-4fd5-87fa-fc00a3b379d6,trust,-0.14285714285714285,0.5357142857142857,1.0,495,133
66,bd28388a-65da-4fd5-87fa-fc00a3b379d6,app,0.0,0.1,1.0,495,54
67,c9b78a5e-21a0-4849-9a3c-30af305ab9d0,N,-0.16666666666666666,0.16666666666666666,1.0,51,50
68,6c8172b9-ced0-4130-a7ee-29945818df25,N,-0.035185185185185194,0.42962962962962964,1.0,159,156
69,059c8509-e1df-4cbe-a66a-e14d88b0f98d,N,0.3,0.1,1.0,148,25
70,059c8509-e1df-4cbe-a66a-e14d88b0f98d,service,0.0,0.0625,1.0,148,120
71,c70dbb7c-2cd4-4375-b062-5173a2c65af5,N,0.0,0.0,1.0,221,121
72,c70dbb7c-2cd4-4375-b062-5173a2c65af5,fee,0.0,0.0,1.0,221,80
73,a40192e5-6a2b-488b-8a0c-7ee1d7364e7f,N,0.0,0.0,1.0,296,184
74,a40192e5-6a2b-488b-8a0c-7ee1d7364e7f,fee,-0.5,0.7,1.0,296,35
